college,college_name,zip,county,mean_students_per_cohort,ec_own_ses_college,ec_own_ses_se_college,ec_parent_ses_college,ec_parent_ses_se_college,ec_high_own_ses_college,ec_high_own_ses_se_college,ec_high_parent_ses_college,ec_high_parent_ses_se_college,exposure_own_ses_college,exposure_parent_ses_college,bias_own_ses_college,bias_parent_ses_college,bias_high_own_ses_college,bias_high_parent_ses_college,clustering_college,support_ratio_college,volunteering_rate_college
526500,North Central Kansas Technical College,67420,20123,139,1.29073,.0616,.77471,.068810001,1.4283,.052590001,.83069003,.071359999,1.27659,.76845998,-.01107,-.0081399996,-.11884,-.080980003,.32236001,.97027999,.072930001
526700,Northwest Kansas Technical College,67735,20181,110,1.1786,.0678,.84113002,.079659998,1.25354,.062139999,.98712999,.086819999,1.14904,.90047997,-.025730001,.065899998,-.090939999,-.096239999,.36801001,.98986,.06611
527100,Southcentral Kentucky Community and Technical College,42101,21227,,1.07153,.044690002,.43957999,.042350002,1.19029,.04016,.53315002,.053920001,1.03896,.44409001,-.031350002,.01014,-.14566,-.20056,.27024001,.96911001,.065549999
527300,Gateway Community and Technical College,41042,21015,,.88731003,.053890001,.68270999,.06346,1.18363,.050420001,.83727002,.073449999,.99563998,.75841999,.10881,.099830002,-.18881001,-.10396,.20370001,.89657003,.0447
527600,Central Maine Community College,4210,23001,,1.04405,.0348,.73268998,.038819999,1.2118599,.032469999,.78463,.040429998,1.0538501,.75511003,.0093,.029689999,-.14993,-.03909,.25964001,.97478002,.064560004
527700,Eastern Maine Community College,4401,23019,,1.07836,.039889999,.74444997,.04377,1.1927,.036090001,.79508001,.044319998,1.01931,.72671998,-.057939999,-.0244,-.17011,-.094070002,.2388,.97416002,.062990002
529100,White Mountains Community College,3570,33007,132.6666666666667,1.14665,.067950003,.70687002,.068970002,1.26785,.060369998,.71947002,.07897,1.0988801,.76429999,-.043480001,.075130001,-.15377,.058649998,.35562,.98734999,.053909998
529400,Waukesha County Technical College,53072,55133,947.3333333333334,1.50002,.033950001,1.0720201,.040550001,1.64695,.02297,1.1571,.037889998,1.5027699,1.07651,.00183,.00416,-.095940001,-.074859999,.19979,.94156998,.074450001
530100,Northeast Wisconsin Technical College,54307,55009,1110.5,1.27005,.024590001,.85345,.02885,1.51706,.01788,.92838001,.0286,1.296,.85374999,.020020001,.00034,-.17057,-.087410003,.22096001,.97343999,.074649997
530400,Chippewa Valley Technical College,54701,55035,991.3333333333334,1.44216,.02589,.84719002,.03057,1.58395,.01921,.89288002,.030549999,1.42667,.86688,-.01085,.022709999,-.11024,-.029999999,.23030999,.98065001,.058880001
530600,Bates Technical College,98405,53053,378.3333333333333,.91806,.070179999,,,1.17704,.063890003,,,1.08047,,.15030999,,-.089369997,,.22791,.81594998,.045279998
530900,Lake Area Technical College,57201,46029,360.3333333333333,1.53427,.02771,.88098001,.034949999,1.63386,.02093,.90846997,.034299999,1.49464,.89095002,-.026520001,.01119,-.093149997,-.01966,.24871001,.99338001,.034929998
531000,Pittsburgh Institute of Aeronautics,15122,42003,148.3333333333333,1.29124,.093979999,,,1.30179,.078790002,,,1.2867,,-.0035300001,,-.01172,,.44678,.95674998,.05294
531300,North Central State College,44901,39139,510.3333333333333,1.0487601,.03895,.79244,.046859998,1.27068,.033530001,.85140002,.049290001,1.06827,.81097001,.01826,.022849999,-.18948001,-.049849998,.23210999,.97056001,.06044
531600,Coastal Carolina Community College,28546,37133,901,.75997001,.031970002,.96196002,.041359998,.87515002,.034189999,.99352998,.04042,.83904999,.95210999,.094250001,-.01035,-.043019999,-.043510001,.22711,.96972001,.057160001
531700,Forsyth Technical Community College,27103,37067,953.3333333333334,.54154998,.02207,.79075003,.030859999,.78859001,.02533,.88797998,.03317,.56016999,.82732999,.033240002,.044220001,-.40777001,-.073310003,.20351,.97426999,.038520001
531800,Catawba Valley Community College,28602,37035,650,.69629002,.02799,.76944,.03534,.86500001,.02878,.85729003,.036850002,.68813002,.77227002,-.01185,.00367,-.25702,-.11008,.22658999,.98233002,.03867
532000,Cape Fear Community College,28401,37129,1089.666666666667,.64102,.02159,.82893997,.028729999,.87974,.02451,.94928002,.030610001,.70499998,.89043999,.09076,.069059998,-.24786,-.066079997,.22071999,.98308003,.065710001
536300,Denmark Technical College,29042,45009,,,,,,,,,,,,,,,,.3291873,.96079558,.014307819
537200,South Puget Sound Community College,98512,53067,878,1.1005,.032669999,1.18779,.03686,1.3099101,.02674,1.25006,.03413,1.13191,1.16247,.02775,-.021779999,-.15725,-.075350001,.21874,.95841998,.077579997
537300,Lake Washington Institute of Technology,98034,53033,235.3333333333333,1.62129,.05742,1.14618,.073890001,1.6775399,.039650001,1.22857,.068020001,1.62693,1.15882,.00346,.01091,-.03111,-.06019,.22849999,.86874998,.045219999
537800,Northeast State Community College,37617,47163,701.3333333333334,.7694,.02613,.59135997,.02925,.94748998,.02523,.66618001,.031440001,.75072998,.62172002,-.024870001,.048840001,-.26209,-.071500003,.22767,.97953999,.066739999
538000,Mid-State Technical College,54494,55141,526,1.1759501,.03537,.73341,.042369999,1.37823,.02884,.80369002,.043620002,1.19099,.75472999,.01262,.028240001,-.15721001,-.06487,.26315001,.98602003,.061310001
538400,Nicolet Area Technical College,54501,55085,252,1.02781,.042750001,.64212,.05212,1.20305,.03912,.67576998,.054510001,1.03327,.67795998,.0052899998,.052859999,-.16430999,.0032200001,.34283999,.99149001,.065180004
538700,Northcentral Technical College,54401,55073,480.1666666666667,1.30883,.031750001,.80435997,.03452,1.47127,.02506,.85882998,.035409998,1.28276,.79338998,-.02032,-.01382,-.14696001,-.08247,.25448,.98104,.076169997
538900,Gateway Technical College,53144,55059,1012.333333333333,.89661002,.027000001,.92295003,.037050001,1.25511,.02502,1.01897,.036339998,1.00132,.95362997,.10457,.032170001,-.25345999,-.068520002,.20788001,.97409999,.059099998
539000,Blackhawk Technical College,53547,55105,433.3333333333333,1.05577,.036619999,.7705,.043170001,1.3408999,.031029999,.81726003,.045960002,1.11193,.78254002,.05051,.01539,-.20592,-.044360001,.23988999,.97676003,.06075
544700,Randolph Community College,27205,37151,320.3333333333333,.57968003,.031950001,.70784003,.041900001,.83853,.034049999,.81309003,.046780001,.61022002,.71719003,.05006,.01304,-.37413001,-.13371,.24512,.98605001,.031160001
544800,Durham Technical Community College,27703,37063,507.3333333333333,.62584001,.043880001,.61216003,.065169998,.85891998,.047079999,.83583999,.080260001,.65707999,.72003001,.04755,.14981,-.30717999,-.16084,.21229,.94143999,.046160001
544900,Central Carolina Community College,27330,37105,534.3333333333334,.55002999,.029610001,.72767001,.043120001,.75419998,.035250001,.80822003,.046250001,.60623997,.76450998,.092710003,.048190001,-.24406999,-.05717,.26951,.97948998,.043170001
546100,Salem Community College,8069,34033,199,1.26985,.052669998,1.22206,.065439999,1.50341,.039080001,1.2948101,.059629999,1.34558,1.21646,.056279998,-.0046000001,-.1173,-.064400002,.37834001,.99568999,.047370002
546400,Richmond Community College,28345,37153,199.3333333333333,.45629001,.028829999,.61132997,.041340001,.63885999,.03362,.68172997,.04448,.44374999,.58576,-.028279999,-.04366,-.43970999,-.16384,.31316,.99728,.02956
546700,SOWELA Technical Community College,70615,22019,,.8847,.032869998,.97592998,.043620002,1.08708,.031780001,1.03758,.043559998,.91930997,.94896001,.03765,-.02843,-.18249001,-.093390003,.23072,.98294997,.090060003
548900,Central Louisiana Technical Community College,71301,22079,,.52559,.066950001,,,.82160002,.079120003,,,.63620001,,.17387,,-.29142001,,.31299999,.92688,.053270001
549800,Wichita State University-Campus of Applied Sciences and Technology,67226,20173,199,.70968997,.057700001,.87032002,.07903,.97544998,.057720002,1.02016,.078819998,.88213998,.85743999,.19549,-.01501,-.10577,-.18977,.16201,.76907998,.045090001
549900,Salina Area Technical College,67401,20169,,,,,,,,,,,,,,,,.25051543,.89174014,.065925151
550000,Manhattan Area Technical College,66503,20161,,1.34922,.082510002,,,1.45522,.063670002,,,1.35402,,.00355,,-.07474,,.33442,.94036001,.053059999
551100,Coastal Pines Technical College,31503,13299,169,.54233003,.04665,.76087999,.064630002,.73109001,.052779999,.73967999,.071730003,.51846999,.73615003,-.046020001,-.03359,-.41009,-.0047900002,.2712,.96202999,.046999998
552500,Southern Maine Community College,4106,23005,,1.20595,.031539999,.95192999,.037160002,1.38651,.026459999,.97323,.03579,1.2389801,.95153999,.026660001,-.00039999999,-.11908,-.02279,.21351001,.95256001,.074390002
553300,Saint Paul College,55102,27123,26989.66666666667,.78465998,.043900002,.63619,.057870001,1.10392,.04194,.81497997,.068060003,1.0223401,.76231998,.23249,.16546001,-.079800002,-.069080003,.18948001,.89842999,.053909998
553400,St Cloud Technical and Community College,56303,27145,26989.66666666667,1.4450099,.03537,.91227001,.039360002,1.6080101,.02565,.93440998,.04073,1.456,.90430999,.0075500002,-.0088,-.1044,-.03328,.23748,.96016997,.053800002
553500,Pine Technical & Community College,55063,27115,26989.66666666667,1.22881,.075769998,,,1.37251,.063000001,,,1.27061,,.032900002,,-.080200002,,.31716001,.95595998,.063380003
553700,South Central College,56003,27103,26989.66666666667,1.4068201,.041680001,.86571002,.048300002,1.58201,.030029999,.92808002,.048020002,1.4226,.88156998,.01109,.017999999,-.11205,-.052760001,.25720999,.96597999,.054370001
554100,Minnesota State Community and Technical College,56537,27111,26989.66666666667,1.36327,.041499998,.90395999,.044530001,1.63346,.02737,1.03372,.044020001,1.4447401,.93502003,.056389999,.033209998,-.13063,-.10556,.24254,.95226997,.053569999
554400,Alexandria Technical & Community College,56308,27041,26989.66666666667,1.60584,.03345,.86822999,.040770002,1.68928,.024669999,.94033003,.041719999,1.56547,.92180997,-.02578,.058120001,-.079089999,-.020090001,.25476,.98154002,.037220001
559900,Augusta Technical College,30906,13245,614,.44824001,.02341,.71372002,.037930001,.78118002,.03002,.93624002,.042070001,.50555003,.80219001,.11335,.11029,-.54521,-.1671,.19303,.97237998,.025590001
560000,Athens Technical College,30601,13059,600,.60043001,.026149999,.74150997,.037039999,.94595999,.030990001,.91290998,.039420001,.66215003,.83051002,.093209997,.10716,-.42862001,-.09922,.24945,.97584999,.047109999
560100,Albany Technical College,31701,13095,312.5,.2386,.019230001,.52875,.04242,.49375001,.037530001,.62637001,.048500001,.26921999,.55505002,.11371,.047389999,-.83399999,-.12849,.23159,.99215001,.027480001
561500,Southern Regional Technical College,31792,13275,207,.48627001,.03779,.78119999,.057999998,.71441001,.04566,.83933997,.061420001,.49754,.74287999,.02266,-.051589999,-.43586999,-.12985,.29692999,.98241001,.029610001
561700,South Georgia Technical College,31709,13261,219,.36895001,.03026,.55049998,.055410001,.57371002,.048749998,.67815,.067960002,.40143001,.64740998,.080899999,.1497,-.42916,-.047479998,.34423,.99135,.049090002
561800,Savannah Technical College,31405,13051,474.5,.48018,.023809999,.81209999,.03971,.78859001,.031440001,1.00374,.042289998,.55866998,.87555999,.14048,.072489999,-.41156,-.1464,.19918001,.97693002,.037239999
561900,North Georgia Technical College,30523,13137,206.5,.67383999,.033629999,.67721999,.040970001,.89213997,.034899998,.77881002,.047109999,.66473001,.72799999,-.0137,.069750004,-.34209999,-.069799997,.28501999,.97731,.044939999
562000,Chattahoochee Technical College,30060,13067,669.5,1.08576,.031300001,1.02786,.039110001,1.28405,.02685,1.13314,.03585,1.10579,1.04416,.01811,.01561,-.1612,-.085220002,.18557,.91523999,.048129998
562100,Southern Crescent Technical College,30223,13255,,.57538003,.02788,.82538998,.040259998,.85540003,.03382,.98686999,.041230001,.62401003,.91372001,.077930003,.096660003,-.37079999,-.080059998,.21839,.96805,.047189999
562200,Georgia Piedmont Technical College,30021,13089,469.3333333333333,.66668999,.068609998,,,.75367999,.079910003,,,.71421999,,.066550002,,-.055240002,,.20757,.76284999,.03418
562400,Columbus Technical College,31904,13215,560,.60969001,.02825,.87278998,.046780001,.93004,.033939999,.98455,.046239998,.65746999,.90925997,.072669998,.040109999,-.41457999,-.082800001,.20807999,.98052001,.0458
569100,Shelton State Community College,35405,1125,1179.333333333333,.81898999,.02289,.74927998,.02836,1.2347701,.021810001,.93102998,.031660002,.96122003,.81305999,.14797001,.078440003,-.28459001,-.14508,.25461,.99372,.02984
569200,Reid State Technical College,36401,1035,105,.39910999,.058660001,,,.60733002,.084140003,,,.43046999,,.072849996,,-.41086,,.37562001,.98470998,.022050001
569700,Northwest-Shoals Community College,35661,1033,750.5,.74739999,.022469999,.65355998,.02808,1.00026,.02245,.72601998,.03074,.78157997,.66180003,.043729998,.01246,-.27979001,-.097029999,.27083999,.99664003,.044360001
569900,George C Wallace State Community College-Selma,36703,1047,,.57887,.0294,.59715003,.0429,.93463999,.035739999,.77958,.05147,.68261999,.66517001,.15198,.10226,-.36919999,-.17201,.34476,.99365002,.039730001
570700,Southeast Arkansas College,71603,5069,305.6666666666667,.59653002,.04228,.64863998,.063040003,.72035003,.046250001,.76331002,.07006,.61482,.67246997,.02974,.035429999,-.17165001,-.13508999,.32686999,.99549001,.040399998
573200,University of Arkansas Hope-Texarkana,71801,5057,249.6666666666667,.72174001,.049899999,.48627001,.057859998,.87898999,.051819999,.59658003,.072190002,.73843998,.54525,.02262,.10818,-.19034,-.094120003,.35145,.99062002,.077480003
573300,Bevill State Community College,35501,1127,612,.90301001,.02492,.685,.030029999,1.13291,.023019999,.74272001,.031690001,.90266001,.68001997,-.00039,-.0073299999,-.25508001,-.092210002,.29905,.99461001,.038490001
573400,H Councill Trenholm State Community College,36108,1101,194.5,.61500001,.050489999,.87602001,.08213,.83832997,.05841,.98496002,.086659998,.66215003,.89519,.071209997,.02142,-.26607999,-.10028,.20441,.91299999,.02991
575200,Clover Park Technical College,98499,53053,455,.90882999,.048969999,.93607998,.063079998,1.0731,.046100002,1.0226901,.06067,1.00778,1.04001,.098190002,.099930003,-.06481,.016650001,.18035001,.84275001,.049570002
575300,Owens Community College,43551,39173,2700.333333333333,.80273002,.023870001,.84287,.03059,1.31466,.023530001,.99886,.031099999,1.01408,.88622999,.20841999,.048930001,-.29640999,-.12709001,.19463,.95828003,.06617
575400,Rowan-Cabarrus Community College,28146,37159,800.3333333333334,.70743001,.02734,.81169999,.03492,.98329002,.02788,.93427002,.037129998,.77535999,.84981,.087609999,.044849999,-.26817,-.099380001,.20807999,.97435999,.052189998
575700,Lake Superior College,55811,27137,26989.66666666667,1.23376,.03407,.87513,.040309999,1.46998,.027249999,.92220998,.041099999,1.32081,.92846,.065909997,.057440002,-.11294,.00673,.23812,.97459,.060400002
576000,Northern Maine Community College,4769,23003,,.82322001,.048700001,.67333001,.053750001,.98956001,.048129998,.70552999,.058030002,.83304,.70309001,.01179,.042330001,-.18790001,-.00348,.32262999,.99449998,.059969999
576100,Fletcher Technical Community College,70395,22109,,.97926998,.04693,.91925001,.064149998,1.17479,.04496,.92399001,.065540001,1.01177,.84697002,.032120001,-.085340001,-.16113,-.090949997,.23889001,.96815997,.05054
576300,Central Georgia Technical College,31088,13153,542.5,.34033,.019750001,.71442002,.036430001,.65954,.030409999,.88585001,.038770001,.39363,.76156002,.1354,.061900001,-.67556,-.16321,.2043,.97861999,.03909
622800,Methodist College,61615,17143,,,,,,,,,,,,,,,,.33664173,.96326745,.054372858
624000,Saint Francis Medical Center College of Nursing,61603,17143,,,,,,,,,,,,,,,,.37348092,.97038621,.042539515
627300,Mercy College of Health Sciences,50309,19153,,,,,,,,,,,,,,,,.24602906,.89387405,.060194477
632400,Laboure College,2186,25021,,,,,,,,,,,,,,,,.28398746,.83319068,.030804321
638900,Barnes-Jewish College Goldfarb School of Nursing,63110,29510,,,,,,,,,,,,,,,,.35391888,.89371943,.054037236
639900,Bryan College of Health Sciences,68506,31109,,,,1.24804,.098760001,,,1.24134,.09121,,1.2753201,,.02139,,.02665,.37716001,.98505002,.030859999
640400,Nebraska Methodist College of Nursing & Allied Health,68114,31055,,,,,,,,,,,,,,,,.31269839,.95134467,.035704661
646700,St. Joseph's College of Nursing,13203,36067,,,,,,,,,,,,,,,,.34710407,.90758133,.051605869
647700,Cabarrus College of Health Sciences,28025,37025,,,,,,,,,,,,,,,,.36538449,.95917249,.032526154
648900,The Christ College of Nursing and Health Sciences,45219,39061,,,,,,,,,,,,,,,,.30518201,.95506513,.03714769
649400,Good Samaritan College of Nursing and Health Science,45220,39061,,,,,,,,,,,,,,,,.31740266,.93894112,.039288141
663900,Bellin College,54311,55009,,,,,,,,,,,,,,,,.40805301,.96126866,.058993522
665600,College of DuPage,60137,17043,2734,1.51279,.02032,1.19129,.02665,1.65683,.01454,1.35329,.02413,1.53712,1.253,.015830001,.049249999,-.077880003,-.08004,.21021,.95773,.047789998
666100,Angelina College,75902,48005,871.6666666666666,.94567001,.02715,.74963999,.03359,1.16757,.024569999,.85591,.03627,.95489001,.78814,.0096500004,.048840001,-.22273999,-.086000003,.25883999,.98641998,.11163
672000,College of Alameda,94501,6001,,1.18738,.08326,,,1.41749,.06067,,,1.22273,,.02891,,-.15929,,.24405,.88044,.068389997
675000,Valencia College,32835,12095,4958,.90380001,.01698,.89546001,.02238,1.1255,.016209999,1.01691,.021609999,.96328998,.94239998,.061760001,.049819998,-.16839001,-.079060003,.15289,.94016999,.037859999
675300,Illinois Central College,61635,17179,1874,1.1524301,.020330001,1.01267,.02328,1.50519,.01451,1.1339,.02251,1.2582,1.04243,.084069997,.028550001,-.19631,-.087750003,.23373,.98885,.06041
675600,Northshore Technical Community College,70445,22103,,.55041999,.05367,,,.78597999,.061250001,,,.61337,,.10263,,-.28141999,,.2744,.94514,.081299998
676800,Mid Michigan College,48625,26035,,.94567001,.032450002,.65693003,.035500001,1.18629,.02956,.73501003,.038759999,.96434999,.66723001,.019370001,.01544,-.23014,-.10159,.28828999,.98078001,.12545
